videoId,title,description,tags,clean_text,keywords,category,category_confidence,viewCount,likeCount,commentCount,engagement_rate,avg_views,avg_likes,avg_comments,avg_engagement_rate
22567,"#Jafra Cream blush Peach,kereeeen❤️","Saya menggunakan produk cream blush Peach by JAFRA.
Hasilnya makeup kelihatan lebih fresh, blush on pun tahan lebih lama ❤️

#engagementmakeup
#jafracreamblush
#softlensbygiaayudina",[],#jafra cream blush peach kereeeen saya menggunakan produk cream blush peach by jafra hasilnya makeup kelihatan lebih fresh blush on pun tahan lebih lama #engagementmakeup #jafracreamblush #softlensbygiaayudina,vlog,Vlogs & Lifestyle,0.747283,100,13,2,0.15,514283.5625,13623.92857142857,147.125,0.03362570267059064
50567,amazing hair pony style👌👌 trick#shorts #beauty #ruchiguptam #vlog,"@ruchi_and_amit@RuchiandPiyush @radhikarealvlogs @ayanmomandbeauty9721 @naturalpooja @PriyaDeep @ #shorts #ruchiguptam #vlog#shorts
@sitarayaseensana 
@officialajaysharma07 
@ayanmomandbeauty9721",[],amazing hair pony style trick#shorts #beauty #ruchiguptam #vlog radhikarealvlogs ayanmomandbeauty9721 naturalpooja priyadeep #shorts #ruchiguptam #vlog#shorts sitarayaseensana officialajaysharma07 ayanmomandbeauty9721,vlog,Vlogs & Lifestyle,0.747283,563,17,3,0.0355239786856127,514283.5625,13623.92857142857,147.125,0.03362570267059064
23787,subscribe to watch full video #hairstyles #shorts #hairstylesforlonghair #cutehairstyles,music credits: Joy by Ashutosh,"['hairstyles', 'cute hairstyles', 'easy hairstyles', 'nice hairstyles', 'hairstyles for long hair', 'front hairstyles', 'hairstyles for school girls']",subscribe to watch full video #hairstyles #shorts #hairstylesforlonghair #cutehairstyles music credits joy by ashutosh hairstyles cute hairstyles easy hairstyles nice hairstyles hairstyles for long hair front hairstyles hairstyles for school girls,vlog,Vlogs & Lifestyle,0.747283,481,16,1,0.0353430353430353,514283.5625,13623.92857142857,147.125,0.03362570267059064
37376,amazing hair style 👌#hair #vlog #beauty #instagram#shorts#tiktok  #vlog#vlog#girl,"@RuchiandPiyush@ayanmomandbeauty9721 @naturalpooja @PriyaDeep @radhikarealvlogs @sabaKajahaan @SambhavnaSethEntertainment @BENATURALRekha
@sitarayaseensana @officialajaysharma07 @ruchi_and_amit",[],amazing hair style #hair #vlog #beauty #instagram#shorts#tiktok #vlog#vlog#girl naturalpooja priyadeep radhikarealvlogs sabakajahaan sambhavnasethentertainment benaturalrekha sitarayaseensana officialajaysharma07 ruchi and amit,vlog,Vlogs & Lifestyle,0.747283,1197,24,7,0.0258980785296574,514283.5625,13623.92857142857,147.125,0.03362570267059064
15665,Diya Aur Baati hum Makeup challenge☺️#shorts,"#shorts 
#makeup 
#makeupgiveshappiness 
#makeupshorts 
#affordablemakeup 
#youtubeshorts 
#contentcreator 
#jivikafam 
#sandhya_Makeup
#Bhabo_makeup
#diya_aur_baati_hum",[],diya aur baati hum makeup challenge #shorts #shorts #makeup #makeupgiveshappiness #makeupshorts #affordablemakeup #youtubeshorts #contentcreator #jivikafam #sandhya makeup #bhabo makeup #diya aur baati hum,vlog,Vlogs & Lifestyle,0.747283,90190,5120,75,0.0576006209114092,514283.5625,13623.92857142857,147.125,0.03362570267059064
72674,#shaziyastyle #shorts #ytshorts #hack  lip liner se nose contour kaise kare ❤️,no description,[],#shaziyastyle #shorts #ytshorts #hack lip liner se nose contour kaise kare no description,vlog,Vlogs & Lifestyle,0.747283,1740,35,0,0.0201149425287356,514283.5625,13623.92857142857,147.125,0.03362570267059064
69768,Pomade vs Styling Cream | Mens Hair #shorts,"Pomade vs Styling Cream | Mens Hair #shorts

Get Premium Hair Products @forteseries At https://bit.ly/forteseries

Follow Me On Instagram https://www.instagram.com/junaidminshad
My TikTok ► https://www.tiktok.com/@meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🏆 My Goal 🏆
My goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player.

I remember not knowing where to start and wishing that there was someone to help me. Now I want to help YOU, whoever you are out there reading this, get model looks, a player lifestyle and hopefully change your life for the better. 🚀
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
📱 CONNECT WITH ME 📱
TikTok ► https://www.tiktok.com/@meninfluencer
Instagram ► https://www.instagram.com/junaidminshad
Twitter ► https://twitter.com/junaidminshad
Website ► https://meninfluencer.com
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
➜ MENINFLUENCER IG CONTENT
https://instagram.com/meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
👨 About Me 👨

My name’s Junaid Minshad and on this Meninfluencer channel I show you how to look more stylish, attractive and how you can live your dream lifestyle by sharing proven strategies to be more social. If you're looking for scientifically proven methods to become the man you desire, make sure to hit that subscribe button.

🔔Subscribe! 🔔

Subscribe for men’s style, men’s fashion, and how to live the ultimate men’s lifestyle!

Subscribe ► https://bit.ly/SubscribeMeninfluencer

Contact ► junaid@meninfluencer.com

Disclaimer: This video is not sponsored. I do use affiliate links when linking products in the description. 

That doesn’t change my opinion.. I am still a nice guy :D

Copyright © Meninfluencer Ltd. 2022","['mens hair', 'hairstyle', 'pomade', 'mens hair tips', 'mens haircut', 'mens hairstyles']",pomade vs styling cream mens hair #shorts pomade vs styling cream mens hair #shorts get premium hair products forteseries at follow me on instagram my tiktok my goal my goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player i remember not knowing where to start and wishing that there was someone to help me now i want to help you whoever you are out there reading this get model looks a player lifestyle and hopefully change your life for the better connect with me tiktok instagram twitter website meninfluencer ig content about me my name s junaid minshad and on this meninfluencer channel i show you how to look more stylish attractive and how you can live your dream lifestyle by sharing proven strategies to be more social if you re looking for scientifically proven methods to become the man you desire make sure to hit that subscribe button subscribe subscribe for men s style men s fashion and how to live the ultimate men s lifestyle subscribe contact disclaimer this video is not sponsored i do use affiliate links when linking products in the description that doesn t change my opinion i am still a nice guy d copyright meninfluencer ltd 2022 mens hair hairstyle pomade mens hair tips mens haircut mens hairstyles,lifestyle,Vlogs & Lifestyle,0.5851293,682095,17065,138,0.0252208270109002,514283.5625,13623.92857142857,147.125,0.03362570267059064
86270,EASY Curtain Hairstyle with Sea Salt Spray | Men&#39;s Hair #shorts,"EASY Curtain Hairstyle with Sea Salt Spray | Men's Hair #shorts 

Get 15% OFF @peteandpedro with discount code JUNAID15 at https://bit.ly/peteandpedro !

Metal Hair Band - https://amzn.to/3P4KEGZ

Follow Me On Instagram https://www.instagram.com/junaidminshad
My TikTok ► https://www.tiktok.com/@meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🏆 My Goal 🏆
My goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player.

I remember not knowing where to start and wishing that there was someone to help me. Now I want to help YOU, whoever you are out there reading this, get model looks, a player lifestyle and hopefully change your life for the better. 🚀
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
📱 CONNECT WITH ME 📱
TikTok ► https://www.tiktok.com/@meninfluencer
Instagram ► https://www.instagram.com/junaidminshad
Twitter ► https://twitter.com/junaidminshad
Website ► https://meninfluencer.com
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
➜ MENINFLUENCER IG CONTENT
https://instagram.com/meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
👨 About Me 👨

My name’s Junaid Minshad and on this Meninfluencer channel I show you how to look more stylish, attractive and how you can live your dream lifestyle by sharing proven strategies to be more social. If you're looking for scientifically proven methods to become the man you desire, make sure to hit that subscribe button.

🔔Subscribe! 🔔

Subscribe for men’s style, men’s fashion, and how to live the ultimate men’s lifestyle!

Subscribe ► https://bit.ly/SubscribeMeninfluencer

Contact ► junaid@meninfluencer.com

Disclaimer: This video is not sponsored. I do use affiliate links when linking products in the description. 

That doesn’t change my opinion.. I am still a nice guy :D

Copyright © Meninfluencer Ltd. 2022","['mens hair', 'hairstyle', 'pomade', 'mens hair tips', 'mens haircut', 'mens hairstyles', 'thick hair', 'make hair appear thicker', 'make hair look fuller', 'mens hairstyles 2022', 'mens style', 'hair tutorial']",easy curtain hairstyle with sea salt spray men #39 s hair #shorts easy curtain hairstyle with sea salt spray men s hair #shorts get 15 off peteandpedro with discount code junaid15 at metal hair band follow me on instagram my tiktok my goal my goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player i remember not knowing where to start and wishing that there was someone to help me now i want to help you whoever you are out there reading this get model looks a player lifestyle and hopefully change your life for the better connect with me tiktok instagram twitter website meninfluencer ig content about me my name s junaid minshad and on this meninfluencer channel i show you how to look more stylish attractive and how you can live your dream lifestyle by sharing proven strategies to be more social if you re looking for scientifically proven methods to become the man you desire make sure to hit that subscribe button subscribe subscribe for men s style men s fashion and how to live the ultimate men s lifestyle subscribe contact disclaimer this video is not sponsored i do use affiliate links when linking products in the description that doesn t change my opinion i am still a nice guy d copyright meninfluencer ltd 2022 mens hair hairstyle pomade mens hair tips mens haircut mens hairstyles thick hair make hair appear thicker make hair look fuller mens hairstyles 2022 mens style hair tutorial,lifestyle,Vlogs & Lifestyle,0.5851293,93625,2911,44,0.031562082777036,514283.5625,13623.92857142857,147.125,0.03362570267059064
11570,Best Face Mask Tutorial | Men&#39;s Skin Care Routine #shorts,"Best Face Mask Tutorial | Men's Skin Care Routine #shorts 

Get 15% OFF @lumin with discount code JUNAID15 at https://bit.ly/LUMINSKIN !

Follow Me On Instagram https://www.instagram.com/junaidminshad
My TikTok ► https://www.tiktok.com/@meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🏆 My Goal 🏆
My goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player.

I remember not knowing where to start and wishing that there was someone to help me. Now I want to help YOU, whoever you are out there reading this, get model looks, a player lifestyle and hopefully change your life for the better. 🚀
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
📱 CONNECT WITH ME 📱
TikTok ► https://www.tiktok.com/@meninfluencer
Instagram ► https://www.instagram.com/junaidminshad
Twitter ► https://twitter.com/junaidminshad
Website ► https://meninfluencer.com
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
➜ MENINFLUENCER IG CONTENT
https://instagram.com/meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
👨 About Me 👨

My name’s Junaid Minshad and on this Meninfluencer channel I show you how to look more stylish, attractive and how you can live your dream lifestyle by sharing proven strategies to be more social. If you're looking for scientifically proven methods to become the man you desire, make sure to hit that subscribe button.

🔔Subscribe! 🔔

Subscribe for men’s style, men’s fashion, and how to live the ultimate men’s lifestyle!

Subscribe ► https://bit.ly/SubscribeMeninfluencer

Contact ► junaid@meninfluencer.com

Disclaimer: This video is not sponsored. I do use affiliate links when linking products in the description. 

That doesn’t change my opinion.. I am still a nice guy :D

Copyright © Meninfluencer Ltd. 2022","['skincare routine', 'skincare', 'skin care', 'skincare routines', 'my skincare routine', 'face mask', 'face mask for men', ""men's skin"", 'skin care for men', 'skin care routine', 'best skin care routine', 'skin care tips', 'diy face mask', 'tiktok face mask', 'face mask tiktok', 'face mask asmr', 'asmr skin care', 'face mask men', 'charcoal peel off mask', 'best peel off mask', 'blackhead peel off mask', 'peel off mask']",best face mask tutorial men #39 s skin care routine #shorts best face mask tutorial men s skin care routine #shorts get 15 off lumin with discount code junaid15 at follow me on instagram my tiktok my goal my goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player i remember not knowing where to start and wishing that there was someone to help me now i want to help you whoever you are out there reading this get model looks a player lifestyle and hopefully change your life for the better connect with me tiktok instagram twitter website meninfluencer ig content about me my name s junaid minshad and on this meninfluencer channel i show you how to look more stylish attractive and how you can live your dream lifestyle by sharing proven strategies to be more social if you re looking for scientifically proven methods to become the man you desire make sure to hit that subscribe button subscribe subscribe for men s style men s fashion and how to live the ultimate men s lifestyle subscribe contact disclaimer this video is not sponsored i do use affiliate links when linking products in the description that doesn t change my opinion i am still a nice guy d copyright meninfluencer ltd 2022 skincare routine skincare skin care skincare routines my skincare routine face mask face mask for men men s skin skin care for men skin care routine best skin care routine skin care tips diy face mask tiktok face mask face mask tiktok face mask asmr asmr skin care face mask men charcoal peel off mask best peel off mask blackhead peel off mask peel off mask,lifestyle,Vlogs & Lifestyle,0.5851293,48009,1124,10,0.0236205711429107,514283.5625,13623.92857142857,147.125,0.03362570267059064
43236,How to Style Fringe Hairstyle | Men’s Hair #shorts,"How to Style Fringe Hairstyle | Men’s Hair #shorts

Get 15% OFF @peteandpedro with discount code JUNAID15 at https://bit.ly/peteandpedro !

Follow Me On Instagram https://www.instagram.com/junaidminshad
My TikTok ► https://www.tiktok.com/@meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🏆 My Goal 🏆
My goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player.

I remember not knowing where to start and wishing that there was someone to help me. Now I want to help YOU, whoever you are out there reading this, get model looks, a player lifestyle and hopefully change your life for the better. 🚀
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
📱 CONNECT WITH ME 📱
TikTok ► https://www.tiktok.com/@meninfluencer
Instagram ► https://www.instagram.com/junaidminshad
Twitter ► https://twitter.com/junaidminshad
Website ► https://meninfluencer.com
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
➜ MENINFLUENCER IG CONTENT
https://instagram.com/meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
👨 About Me 👨

My name’s Junaid Minshad and on this Meninfluencer channel I show you how to look more stylish, attractive and how you can live your dream lifestyle by sharing proven strategies to be more social. If you're looking for scientifically proven methods to become the man you desire, make sure to hit that subscribe button.

🔔Subscribe! 🔔

Subscribe for men’s style, men’s fashion, and how to live the ultimate men’s lifestyle!

Subscribe ► https://bit.ly/SubscribeMeninfluencer

Contact ► junaid@meninfluencer.com

Disclaimer: This video is not sponsored. I do use affiliate links when linking products in the description. 

That doesn’t change my opinion.. I am still a nice guy :D

Copyright © Meninfluencer Ltd. 2022",[],how to style fringe hairstyle men s hair #shorts how to style fringe hairstyle men s hair #shorts get 15 off peteandpedro with discount code junaid15 at follow me on instagram my tiktok my goal my goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player i remember not knowing where to start and wishing that there was someone to help me now i want to help you whoever you are out there reading this get model looks a player lifestyle and hopefully change your life for the better connect with me tiktok instagram twitter website meninfluencer ig content about me my name s junaid minshad and on this meninfluencer channel i show you how to look more stylish attractive and how you can live your dream lifestyle by sharing proven strategies to be more social if you re looking for scientifically proven methods to become the man you desire make sure to hit that subscribe button subscribe subscribe for men s style men s fashion and how to live the ultimate men s lifestyle subscribe contact disclaimer this video is not sponsored i do use affiliate links when linking products in the description that doesn t change my opinion i am still a nice guy d copyright meninfluencer ltd 2022,lifestyle,Vlogs & Lifestyle,0.5851293,663076,13734,71,0.0208196345516954,514283.5625,13623.92857142857,147.125,0.03362570267059064
77846,WOW KITNA EASY HAI 🤣🤪 CONTOUR KARNA 😜 #shorts #ytshorts #contour #youtubeshorts #hack #instagram,no description,[],wow kitna easy hai contour karna #shorts #ytshorts #contour #youtubeshorts #hack #instagram no description,vlog,Vlogs & Lifestyle,0.747283,2486,58,0,0.0233306516492357,514283.5625,13623.92857142857,147.125,0.03362570267059064
62162,3 Grooming Products She Finds Hot #shorts,"3 Grooming Products She Finds Hot #shorts 

1. Nail Kit - https://bit.ly/MeridianNailKit (code=MINSHAD15)
2. Skincare - https://bit.ly/FREELumin
3. Ball Spray - http://bit.ly/TheBallSpray (code=MINSHAD15)

Follow Me On Instagram https://www.instagram.com/junaidminshad
My TikTok ► https://www.tiktok.com/@meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🏆 My Goal 🏆
My goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player.

I remember not knowing where to start and wishing that there was someone to help me. Now I want to help YOU, whoever you are out there reading this, get model looks, a player lifestyle and hopefully change your life for the better. 🚀
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
📱 CONNECT WITH ME 📱
TikTok ► https://www.tiktok.com/@meninfluencer
Instagram ► https://www.instagram.com/junaidminshad
Twitter ► https://twitter.com/junaidminshad
Website ► https://meninfluencer.com
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
➜ MENINFLUENCER IG CONTENT
https://instagram.com/meninfluencer
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
👨 About Me 👨

My name’s Junaid Minshad and on this Meninfluencer channel I show you how to look more stylish, attractive and how you can live your dream lifestyle by sharing proven strategies to be more social. If you're looking for scientifically proven methods to become the man you desire, make sure to hit that subscribe button.

🔔Subscribe! 🔔

Subscribe for men’s style, men’s fashion, and how to live the ultimate men’s lifestyle!

Subscribe ► https://bit.ly/SubscribeMeninfluencer

Contact ► junaid@meninfluencer.com

Disclaimer: This video is not sponsored. I do use affiliate links when linking products in the description. 

That doesn’t change my opinion.. I am still a nice guy :D

Copyright © Meninfluencer Ltd. 2022","['how to be attractive', 'how to be attractive to women', 'how to be more attractive', 'how to look more attractive', 'grooming habits', 'attractive grooming habits']",3 grooming products she finds hot #shorts 3 grooming products she finds hot #shorts 1 nail kit code minshad15 2 skincare 3 ball spray code minshad15 follow me on instagram my tiktok my goal my goal is to share strategies on how to be a social genius and more attractive by helping you achieve the social lifestyle of a player i remember not knowing where to start and wishing that there was someone to help me now i want to help you whoever you are out there reading this get model looks a player lifestyle and hopefully change your life for the better connect with me tiktok instagram twitter website meninfluencer ig content about me my name s junaid minshad and on this meninfluencer channel i show you how to look more stylish attractive and how you can live your dream lifestyle by sharing proven strategies to be more social if you re looking for scientifically proven methods to become the man you desire make sure to hit that subscribe button subscribe subscribe for men s style men s fashion and how to live the ultimate men s lifestyle subscribe contact disclaimer this video is not sponsored i do use affiliate links when linking products in the description that doesn t change my opinion i am still a nice guy d copyright meninfluencer ltd 2022 how to be attractive how to be attractive to women how to be more attractive how to look more attractive grooming habits attractive grooming habits,lifestyle,Vlogs & Lifestyle,0.5851293,956,54,2,0.0585774058577405,514283.5625,13623.92857142857,147.125,0.03362570267059064
